"player_api_id","player_name","overall_rating","gk_rating","appearances","league_appearances"
181596,"Nicholas Tamsin",58,50,1,1
291127,"Nick Bakker",62,39,2,1
23025,"Nick Barmby",67,134,19,1
47341,"Nick Blackman",68,124,28,2
209785,"Nick Marsman",70,358,79,1
27157,"Nick Proschwitz",69,64,31,2
181255,"Nick Ross",68,55,130,1
45481,"Nick van der Velden",68,136,87,1
164246,"Nick Viergever",73,126,165,1
114735,"Nick von Niederhausern",59,65,42,1
38907,"Nicki Bille Nielsen",70,129,16,3
36410,"Nicklas Bendtner",79,127,70,3
34763,"Nicklas Pedersen",71,110,62,2
30360,"Nicky Butt",74,137,33,1
37865,"Nicky Hayen",63,58,8,1
31205,"Nicky Hofs",74,123,64,1
150243,"Nicky Kuiper",68,123,18,1
193800,"Nicky Low",61,58,22,1
23282,"Nicky Shorey",77,152,94,1
24210,"Nicky Weaver",72,367,19,1
276791,"Niclas Fuellkrug",70,56,2,1
207058,"Niclas Heimann",62,307,1,1
128235,"Nico Abegglen",61,110,34,1
517346,"Nico Elvedi",68,55,31,2
39828,"Nico Herzig,19",70,116,19,1
27031,"Nico Pellatz",63,315,9,1
42601,"Nico Pulzetti",73,145,60,1
212960,"Nico Schulz",72,58,39,1
171736,"Nico Siegrist",64,82,20,1
38349,"Nico van Kerckhoven",73,137,32,1
27686,"Nicola Amoruso",81,131,39,1
186764,"Nicola Bellomo",71,62,3,1
41809,"Nicola Belmonte",69,143,49,1
618879,"Nicola Dal Monte",61,54,1,1
213299,"Nicola Leali",72,356,62,1
41412,"Nicola Legrottaglie",83,147,115,1
41496,"Nicola Madonna",66,106,2,1
31499,"Nicola Mingazzini",66,114,40,1
281760,"Nicola Murru",71,39,40,1
39567,"Nicola Pavarini",67,332,16,1
24491,"Nicola Pozzi",74,144,27,1
41405,"Nicola Ravaglia",68,334,8,1
57123,"Nicola Rigoni",72,136,23,1
195199,"Nicola Sansone",77,55,91,1
41831,"Nicola Strambelli",63,62,1,1
520466,"Nicola Sutter",52,56,18,1
39211,"Nicola Ventola",78,53,3,1
40865,"Nicolae Dica",76,160,1,1
12763,"Nicolae Ovidiu Herea",69,60,25,1
191994,"Nicolai Boilesen",73,67,47,1
168086,"Nicolai Joergensen",75,44,2,1
97747,"Nicolai Mueller",77,107,116,1
41306,"Nicolas Amodio",63,114,3,1
38118,"Nicolas Andres Cordova",75,166,17,1
37804,"Nicolas Anelka",85,118,105,1
32990,"Nicolas Ardouin",64,314,9,1
41601,"Nicolas Beney",55,271,7,1
230900,"Nicolas Benezet",74,58,44,1
45457,"Nicolas Bertolo",76,141,51,2
113774,"Nicolas Bianchi Arce",71,54,5,1
212697,"Nicolas Blandi",73,68,1,1
30928,"Nicolas Burdisso",79,138,182,1
259507,"Nicolas Castillo",73,55,13,2
181197,"Nicolas De Preville",74,52,75,1
303202,"Nicolas Delporte",65,59,3,1
26405,"Nicolas Dieuze",74,140,61,1
26523,"Nicolas Douchez",80,396,122,1
46701,"Nicolas Farina",65,47,2,1
26156,"Nicolas Fauvergue",71,127,21,1
18880,"Nicolas Federico Spolli",80,138,133,1
46343,"Nicolas Florentin",70,136,12,1
25499,"Nicolas Frutos",83,133,1,1
164031,"Nicolas Gaitan",83,141,126,1
26137,"Nicolas Gillet",72,149,18,1
33117,"Nicolas Godemeche",70,152,66,2
570830,"Nicolas Haas",57,47,16,1
214344,"Nicolas Hasler",57,58,29,1
212865,"Nicolas Hoefler",69,51,22,1
210185,"Nicolas Issimat Mirin",74,60,95,2
107987,"Nicolas Lodeiro",78,142,5,1
362194,"Nicolas Lopez",75,44,19,2
25879,"Nicolas Marazzi",63,53,48,1
33107,"Nicolas Marin",71,136,45,1
155297,"Nicolas Martin Gorobsov",68,135,1,1
41238,"Nicolas Maurice-Belay",76,126,200,1
149962,"Nicolas N'Koulou",81,137,230,1
18558,"Nicolas Navarro",75,375,18,1
174321,"Nicolas Otamendi",84,127,140,3
198277,"Nicolas Pallois",77,62,54,1
38385,"Nicolas Pareja",79,144,110,1
41301,"Nicolas Penneteau",79,400,244,2
40544,"Nicolas Plestan",74,147,29,2
93350,"Nicolas Rabuel",61,122,23,1
449233,"Nicolas Rommens",58,54,2,1
178210,"Nicolas Schindelholz",64,55,72,1
11324,"Nicolas Seube",72,130,141,1
38906,"Nicolas Timmermans",64,47,50,1
311008,"Nicolas Verdier",68,60,28,1
68404,"Nicolas Viola",67,141,2,1
282774,"Nicolas",63,317,1,1
541820,"Nicolo Barella",62,54,1,1
73841,"Nicolo Cherubin",72,140,85,1
163608,"Niek Vossebelt",66,46,29,1
186284,"Niels Coussement",60,44,7,1
280033,"Niels De Schutter",65,52,22,1
45875,"Niels Fleuren",65,131,70,1
256202,"Niels Mestdagh",57,44,2,1
254608,"Niels Vandenbroucke",59,47,2,1
110107,"Niels Vorthoren",63,52,15,1
27177,"Niels Wellenberg",66,131,26,1
30598,"Nigel de Jong",82,146,171,3
192856,"Nigel Hasselbaink",67,53,88,2
24780,"Nigel Reo-Coker",81,153,86,1
37477,"Nihat Kahveci",82,141,8,1
361320,"Nii Plange",70,47,43,1
249550,"Nika Dzalamidze",68,124,68,1
45836,"Niki Maeenpaeae",67,338,51,1
31294,"Niki Zimling",74,151,88,4
8922,"Nikica Jelavic",78,110,120,2
106369,"Nikita Rukavytsya",70,127,30,2
98209,"Niklas Baerkroth",68,107,5,1
169015,"Niklas Hult",72,135,29,1
46078,"Niklas Moisander",76,157,191,2
425962,"Niklas Stark",72,60,32,1
447084,"Niklas Suele",79,58,69,1
36000,"Niko Bungert",77,137,130,1
173534,"Niko Datkovic",66,45,27,1
38820,"Niko Kranjcar",81,148,61,1
280251,"Nikola Aksentijevic",65,57,14,1
140965,"Nikola Djurdjic",74,55,21,1
614540,"Nikola Gjorgjev",61,50,2,1
118879,"Nikola Gulan",68,130,16,2
21613,"Nikola Kalinic",78,118,54,2
255960,"Nikola Lekovic",66,51,22,1
253088,"Nikola Maksimovic",80,52,63,1
542268,"Nikola Milosavljevic",54,57,1,1
16323,"Nikola Nikezic",63,120,2,1
95904,"Nikola Petkovic",68,122,21,2
97038,"Nikola Pokrivac",69,141,17,1
198343,"Nikola Stojiljkovic",72,48,23,1
465726,"Nikola Storm",68,52,16,1
97810,"Nikola Vujadinovic",70,91,13,1
16475,"Nikola Vukcevic",73,67,15,1
38567,"Nikola Zigic",80,151,37,2
40916,"Nikolai Mihaylov",80,396,87,1
36806,"Nikolce Noveski",77,135,160,1
70949,"Nikos Karabelas",71,133,35,1
110948,"Nikos Karelis",73,49,7,1
37760,"Nikos Liberopoulos",76,147,37,1
280936,"Nildo Petrolina",74,70,75,1
150613,"Nile Ranger",69,113,1,1
638105,"Nili",65,46,4,1
104404,"Nill De Pauw",71,137,101,2
25986,"Nilmar",83,105,68,1
46014,"Nils Fischer",63,118,3,1
107920,"Nils Petersen",76,111,58,1
243496,"Nils Roeseler",64,40,29,1
68120,"Nils Schouterden",66,138,87,1
186687,"Nilson",68,58,12,1
97363,"Nilson",78,380,104,1
37489,"Nino",77,132,86,1
243492,"Ninos Gouriye",68,64,42,1
291932,"Nir Bitton",72,49,60,1
289401,"Nivaldo",65,49,16,1
41016,"Nivaldo",74,107,43,2
625214,"Noah Loosli",57,49,1,1
692973,"Noah-Joel Sarenren-Bazee",60,56,5,1
202471,"Noe Dussenne",68,61,55,1
24630,"Noe Pamarot",75,126,41,2
33692,"Noel Hunt",71,104,10,1
559063,"Nolan Mbemba",61,54,11,2
134232,"Nolan Roux",78,92,155,1
213486,"Nolito",82,53,119,2
317569,"Nono",70,56,19,1
291655,"Norbert Gyomber",72,51,15,1
618932,"Norbert Misiak",55,47,1,1
68740,"Norbert Witkowski",59,301,47,1
46120,"Nordin Amrabat",78,125,70,3
150211,"Norichio Nieveld",65,49,60,1
464665,"Norman Peyretti",56,50,1,1
36326,"Norman Theuerkauf",70,50,26,1
170365,"Nosa Emanuel Igiebor",76,131,13,1
33436,"Nourdin Boukhari",75,140,46,2
26711,"Nuelson Wau",67,117,6,1
200317,"Numa Lavanchy",59,47,3,1
39627,"Nuno Andre Coelho",75,131,62,1
25998,"Nuno Assis",77,108,63,1
361718,"Nuno Campos",64,61,16,1
45286,"Nuno Coelho",70,124,148,1
30732,"Nuno Gomes",77,146,14,1
164470,"Nuno Henrique",70,52,31,1
304019,"Nuno Lopes",65,39,40,1
11726,"Nuno Piloto",69,58,94,1
45280,"Nuno Pinto",70,132,74,1
191787,"Nuno Reis",71,131,67,2
470521,"Nuno Rocha",66,52,14,1
164083,"Nuno Santos",66,47,54,1
191793,"Nuno Sequeira",67,52,40,1
11851,"Nuno Silva",68,126,33,1
163907,"Nuno Valente",66,56,22,1
30857,"Nuno Valente",78,143,1,1
27365,"Nuri Sahin",85,154,141,3
470806,"Nurio",65,45,6,1
37140,"Nwankwo Kanu",81,139,9,1
213743,"Nwankwo Obiorah",70,64,36,2
24446,"Nyron Nosworthy",73,120,23,1
37799,"Obafemi Martins",83,128,49,3
581798,"Obbi Oulare",68,46,7,1
94558,"Obinna Nwaneri",71,124,16,1
140982,"Odair Fortes",71,50,73,1
469528,"Oded Gavish",61,48,5,1
101419,"Odion Ighalo",77,68,76,3
67342,"Odirlei De Souza Gaspar",61,138,10,1
177891,"Odise Roshi",69,46,3,1
304355,"Odisseas Vlachodimos",64,322,2,1
351897,"Oebele Schokker",63,61,4,1
73409,"Oerjan Haaskjold Nyland",73,374,6,1
278867,"Oezkan Yildirim",68,62,6,1
487334,"Ofir Marciano",64,311,6,1
317717,"Ogenyi Onazi",75,56,47,1
202713,"Ognjen Mudrinski",66,35,4,1
198217,"Ognjen Vranjes",71,58,10,1
30692,"Oguchi Onyewu",77,139,35,4
42536,"Oguzhan Turk",66,51,26,1
184621,"Ohad Levita",65,330,24,1
101590,"Oier Olazabal",70,356,17,1
72542,"Oier",71,134,53,1
27467,"Oka Nikolov",76,371,77,1
229844,"Ola John",77,67,63,3
39139,"Ola Toivonen",78,152,163,3
11357,"Olafur Ingi Skulason",70,128,41,1
28463,"Olberdam",70,139,37,1
36253,"Olcay Sahan",79,125,23,1
255963,"Ole Kristian Selnaes",72,55,2,1
38357,"Oleg Iachtchouk",70,141,80,1
79762,"Oleg Veretilo",58,66,4,1
37643,"Oleguer",83,141,18,1
38778,"Oleksandr Iakovenko",71,135,69,3
9449,"Oleksandr Shevelyukhin",67,46,75,1
29276,"Oliver Barth",68,119,52,1
178778,"Oliver Baumann",78,384,198,1
49692,"Oliver Bozanic",67,112,43,1
198082,"Oliver Buff",66,44,116,1
169294,"Oliver Feldballe",61,116,7,1
39022,"Oliver Fink",70,138,21,1
27418,"Oliver Kirch",73,139,78,1
154261,"Oliver Klaus",55,264,9,1
184105,"Oliver Kragl",67,62,12,1
561604,"Oliver Myny",65,44,19,1
30701,"Oliver Neuville",82,136,4,1
36008,"Oliver Schroeder",71,137,11,1
303913,"Oliver Sorg",75,49,123,1
316771,"Oliver Torres",79,42,39,2
6771,"Oliver Vinamont",60,51,22,1
277705,"Oliver",63,39,4,1
46256,"Olivier Auriac",68,127,3,1
33129,"Olivier Blondel",70,345,15,1
613715,"Olivier Boscagli",69,49,10,1
32573,"Olivier Dacourt",76,145,3,1
46647,"Olivier Davidas",67,144,18,1
38388,"Olivier Deschacht",73,130,137,1
38292,"Olivier Doll",68,119,34,1
26304,"Olivier Echouafni",72,145,45,1
33660,"Olivier Fontenette",58,131,4,1
46469,"Olivier Giroud",82,111,176,2
306206,"Olivier Jaeckle",58,58,46,1
41877,"Olivier Kapo",79,119,54,4
625164,"Olivier Kemen",58,51,1,1
26334,"Olivier Monterubbio",83,150,19,2
671159,"Olivier Ntcham",64,48,11,1
40054,"Olivier Occean",72,95,10,1
39573,"Olivier Renard",71,353,81,1
26241,"Olivier Sorin",75,380,127,1
26333,"Olivier Sorlin",74,155,131,1
41339,"Olivier Thomas",64,137,2,1
26145,"Olivier Thomert",78,142,40,2
41103,"Olivier Veigneau",72,136,50,1
67949,"Olivier Werner",67,336,76,1
30736,"Olof Mellberg",80,131,23,1
176801,"Olubayo Adefemi",62,122,11,1
35116,"Oluwafemi Ajilore",73,144,39,1
31010,"Omar Bravo",78,152,2,1
25522,"Omar Daf",72,134,56,1
23182,"Omar Daley",65,137,13,1
690290,"Omar El Baad",59,51,1,1
155257,"Omar El Kaddouri",77,40,51,1
240539,"Omar Elabdellaoui",73,43,28,2
178587,"Omar Jarun",59,60,1,1
120915,"Omar Kossoko",66,58,12,2
359191,"Omar Mascarell",71,43,20,1
41758,"Omar Milanetto",75,146,77,1
178749,"Omer Bayram",69,105,19,1
109615,"Omer Toprak",81,135,151,1
128209,"Ondrej Celustka",70,136,14,1
350634,"Ondrej Duda",72,67,36,1
69713,"Ondrej Mazuch",73,116,47,1
229723,"Ondrej Petrak",69,56,8,1
45460,"Ondrej Svejdik",69,90,12,1
26613,"Onur Kaya",71,152,89,2
41120,"Onyekachi Apam",75,127,73,1
92260,"Onyekachi Okonkwo",67,102,41,1
533228,"Onyinye Ndidi,26",68,54,26,1
360166,"Opa Nguette",70,45,15,1
13033,"Orestis Karnezis",79,391,81,2
159386,"Orhan Ademi",67,58,8,1
127887,"Orhan Mustafi",63,124,23,2
37653,"Oriol Riera",73,110,60,1
212470,"Oriol Romeu",73,63,63,3
281679,"Oriol Rosell",71,54,9,1
33885,"Oriol",75,94,22,1
25636,"Orlando Dos Santos Costa",63,132,17,1
38913,"Orlando Engelaar",78,147,81,2
149947,"Orlando Sa",72,98,31,3
41415,"Orlando Urbano",62,60,30,1
96837,"Orlando",68,124,54,1
167439,"Osama Hawsawi",73,50,1,1
35425,"Oscar Cardozo",82,138,117,1
181297,"Oscar de Marcos",80,131,166,1
80500,"Oscar Diaz",69,149,13,1
209922,"Oscar Duarte",74,53,60,2
40728,"Oscar Ewolo",72,144,60,1
25347,"Oscar Gonzalez",77,113,50,1
211091,"Oscar Hiljemark",72,57,65,2
3316,"Oscar Sanchez",71,108,6,1
33892,"Oscar Serrano",76,159,66,1
150573,"Oscar Sielva",68,143,2,1
21414,"Oscar Trejo",77,153,99,2
30992,"Oscar Ustari",79,395,36,1
33579,"Oscar Wendt",78,154,97,1
560109,"Oscar Zawada",59,45,4,1
128864,"Oscar",84,151,94,1
198855,"Osman Chavez",71,53,58,1
294545,"Osman Sow",66,52,22,1
188531,"Osmar Barba",68,109,8,1
128590,"Ostoja Stjepanovic",64,51,24,1
465963,"Oswal Alvarez",63,46,2,1
52265,"Oswaldo Vizcarrondo",76,56,100,1
397019,"Otavio",76,57,28,1
5703,"Otman Bakkal",75,149,74,1
243425,"Ouasim Bouy",70,50,28,2
432418,"Oumar Diaby",56,54,1,1
481656,"Oumar Diakhite",68,54,30,1
46689,"Oumar Sissoko",65,321,1,1
159352,"Ousmane Coulibaly",65,97,36,1
33687,"Ousmane Dabo",76,123,21,1
692984,"Ousmane Dembele",76,49,22,1
95434,"Oussama Assaidi",78,127,80,2
174480,"Oussama Darragi",71,56,20,1
690188,"Oussama Idrissi",66,65,7,1
360560,"Oussama Tannane",72,43,47,2
277325,"Ousseynou Cisse",70,46,9,1
186918,"Ovidy Obvious Karuru",66,117,20,2
40980,"Owain Fon Williams",65,316,38,1
23891,"Owain Tudor Jones",64,134,47,1
23054,"Owen Garvan",68,149,1,1
30645,"Owen Hargreaves",83,157,2,1
149952,"Ozeia",69,117,54,1
114794,"Pa Modou Jagne",65,128,122,1
26593,"Pa Modou Kah",73,129,58,1
42852,"Pa Saikou Kujabi",63,99,12,1
34653,"Pablo Aimar",85,158,73,1
193533,"Pablo Alcolea Guerrero",64,321,1,1
37447,"Pablo Alvarez",73,149,34,1
38890,"Pablo Amo",73,134,9,1
190030,"Pablo Andres Gonzalez",73,51,5,1
49860,"Pablo Armero",78,134,88,2
70865,"Pablo Barrera",77,142,18,2
18733,"Pablo Barrientos",79,151,73,1
18636,"Pablo Barzola",66,134,44,1
37350,"Pablo Caceres",72,57,30,2
151075,"Pablo Cendros",72,130,60,2
166121,"Pablo Cepellini",67,62,1,1
208672,"Pablo Chavarria",73,55,71,2
130118,"Pablo De Blasis",75,48,31,1
683450,"Pablo Fornals",71,54,12,1
246177,"Pablo Hernandez",77,55,43,1
2802,"Pablo Hernandez",82,146,144,2
407786,"Pablo Hervias",69,52,2,1
30903,"Pablo Ibanez",83,128,31,2
298157,"Pablo Iniguez",71,54,3,1
410656,"Pablo Insua",74,49,16,1
18483,"Pablo Javier Perez",78,62,6,1
299981,"Pablo Mari Villar",69,52,1,1
97195,"Pablo Mariano Granoche",73,129,19,1
18816,"Pablo Martin Ledesma",78,205,54,1
426670,"Pablo Martinez",66,68,26,1
164729,"Pablo Olivera",68,56,7,1
30287,"Pablo Orbaiz",75,163,62,1
40165,"Pablo Osvaldo",80,121,121,4
541558,"Pablo Perez",70,59,9,1
46384,"Pablo Piatti",80,123,153,1
33896,"Pablo Pinillos",74,145,66,1
164852,"Pablo Pintos",72,60,4,1
240054,"Pablo Sarabia",77,58,95,1
28907,"Pablo Sebastian Alvarez",73,140,110,2
75353,"Pablo Sicilia",68,145,33,1
30509,"Pablo Zabaleta",83,155,192,1
150491,"Pablo",69,140,6,1
214452,"Pablo",69,60,16,1
37654,"Paco Montanes",75,62,51,1
33609,"Paco Pena",72,148,28,1
45835,"Paco van Moorsel",65,42,17,1
163229,"Paddy John",59,104,1,1
43268,"Paddy McCourt",72,125,15,1
150044,"Pajetat Douglas",63,319,2,1
197514,"Pajtim Kasami",75,43,50,3
27336,"Pal Dardai",74,124,34,1
163892,"Palmeira",69,51,26,1
39450,"Panagiotis Kone",76,54,117,1
110378,"Panagiotis Tachtsidis",75,126,72,1
660132,"Pantelis Hatzidiakos",61,54,1,1
26406,"Pantxi Sirieix",69,128,72,1
41129,"Paolo Acerbis",70,349,1,1
39696,"Paolo Bianco",73,127,59,1
32769,"Paolo Cannavaro",80,141,228,1
66888,"Paolo Carbone",54,108,3,1
39490,"Paolo Castellini",71,155,42,1
67402,"Paolo Collaviti",65,331,1,1
41892,"Paolo De Ceglie",79,148,83,2
184653,"Paolo Grossi",68,118,9,1
39423,"Paolo Hernan Dellafiore",72,145,57,1
116907,"Paolo Hurtado",73,55,48,1
643570,"Paolo Lemos",70,51,8,1
26099,"Paolo Maldini",82,141,30,1
33706,"Paolo Sammarco",78,160,99,1
37525,"Paolo Zanetti",77,150,18,1
25517,"Papa Bouba Diop",79,143,24,1
41384,"Papa Waigo N'Diaye",73,128,3,1
192905,"Pape Abdou Camara",70,46,22,2
158845,"Pape Abdou Paye",68,58,8,1
25521,"Pape Diakhate",77,116,82,2
302823,"Pape Diamanka",72,57,2,1
41349,"Pape Habib Sow",67,54,34,1
46836,"Pape Kouli Diop",77,125,179,1
109281,"Pape M'Bow",64,124,2,1
40558,"Pape Modou Sougou",72,126,98,2
118666,"Pape Moussa Diakhate",55,59,8,1
183519,"Pape Ndiaye Souare",76,126,106,2
46700,"Papiss Cisse",82,118,150,2
193866,"Papy Djilobodji",78,121,72,2
214340,"Parfait Mandanda",69,342,35,1
26242,"Pascal Berenguer",73,150,71,1
36010,"Pascal Bieler",68,128,6,1
42712,"Pascal Bosschaart",66,132,42,1
25795,"Pascal Cerrone",60,122,13,1
38836,"Pascal Chimbonda",80,148,39,1
38824,"Pascal Cygan",76,135,3,1
207293,"Pascal Doubai",57,48,18,1
25661,"Pascal Feindouno",81,116,22,2
167008,"Pascal Gross",75,137,33,1
113422,"Pascal Schuerpf",58,125,24,1
67363,"Pascal Thrier",55,57,34,1
39332,"Pasquale Foggia",79,142,30,1
79256,"Pasquale Schiattarella",68,134,17,1
358149,"Patric",69,57,6,1
32569,"Patrice Evra",85,158,248,2
45587,"Patrick Ada",61,118,3,1
30355,"Patrick Agyemang",70,101,2,1
570473,"Patrick Andrade",64,52,3,1
302241,"Patrick Bamford",70,49,2,1
276734,"Patrick Bauer",69,58,43,1
41607,"Patrick Bengondo",60,117,27,1
40624,"Patrick Boyle",61,48,20,1
23765,"Patrick Cregg",70,109,76,1
181572,"Patrick De Vlamynck",60,301,9,1
463834,"Patrick Dytko",57,48,4,1
36130,"Patrick Ebert",79,137,94,2
179404,"Patrick Ekeng Ekeng",68,56,30,2
93039,"Patrick Fabian",67,103,3,1
141146,"Patrick Funk",67,141,7,1
27556,"Patrick Helmes",81,122,65,1
192625,"Patrick Herrmann",81,137,135,1
243548,"Patrick J. ter Mate",60,300,1,1
611532,"Patrick Joosten",64,60,13,1
23265,"Patrick Kenny,30",80,389,33,1
575780,"Patrick McNair",69,55,15,1
36400,"Patrick Mtiliga",70,145,48,2
39982,"Patrick Mueller",80,142,6,1
27472,"Patrick Ochs",75,160,118,1
30255,"Patrick Owomoyela",80,136,63,1
36390,"Patrick Paauwe",74,150,71,2
26528,"Patrick Pothuizen",71,134,24,1
278865,"Patrick Rakovsky",69,342,6,1
527549,"Patrick Roberts",67,46,9,1
93229,"Patrick Rossini",59,47,15,1
180330,"Patrick van Aanholt",74,127,128,2
34942,"Patrick Vieira",85,152,29,2
141082,"Patrick Ziegler",69,56,23,1
26635,"Patrick Zwaanswijk",73,130,41,1
322354,"Patrick",67,55,27,1
41619,"Patrik Baumann",61,39,8,1
40499,"Patrik Ingelsten",73,123,6,1
307218,"Patrik Misak",59,55,6,1
72256,"Patrik Mraz",67,67,63,1
309943,"Patryk Fryc",62,56,14,1
502645,"Patryk Lipski",65,38,28,1
69554,"Patryk Malecki",70,137,127,1
463529,"Patryk Mikita",61,57,7,1
2625,"Patryk Rachwal,18",63,153,90,1
315793,"Patryk Stepinski",51,44,17,1
179311,"Patryk Tuszynski",65,55,42,1
281844,"Patryk Wolanski",55,266,9,1
33870,"Patxi Martinez Punal",79,147,154,1
532942,"Pau Sabata",71,354,36,1
93327,"Paul Alo'o Efoulou",73,128,28,1
607121,"Paul Andre Guerin",60,299,1,1
154233,"Paul Bastien Lasne",73,121,89,1
39965,"Paul Baysse",75,118,117,1
602493,"Paul Bernardoni",65,330,21,1
32931,"Paul Burns",57,56,21,1
78926,"Paul Caddis",69,136,13,1
62382,"Paul Cairney",63,47,43,1
38938,"Paul Constantin Codrea",75,155,52,1
26716,"Paul de Lange",63,131,9,1
14039,"Paul Dixon",71,132,160,1
308932,"Paul Dummett",69,63,87,2
30256,"Paul Freier",81,159,33,1
23141,"Paul Gallacher",68,336,116,1
253121,"Paul Gladon",66,66,3,1
315949,"Paul Grant",54,265,1,1
112123,"Paul Hanlon",65,125,149,1
32567,"Paul Hartley",78,149,43,1
23415,"Paul Heffernan",68,98,69,1
24781,"Paul Konchesky",76,143,105,1
41021,"Paul Kpaka",70,121,6,1
38866,"Paul Lawson",64,58,28,1
164017,"Paul Marshall",61,131,6,1
26460,"Paul Matthijs",68,139,4,1
244911,"Paul McCallum",62,58,4,1
171708,"Paul McGinn",60,66,67,1
35587,"Paul McGowan",70,119,198,1
40132,"Paul McShane",74,131,71,1
291643,"Paul Nardi",72,347,2,1
173509,"Paul Papp",74,38,10,1
36610,"Paul Paton",64,59,71,1
248453,"Paul Pogba",86,50,108,1
32833,"Paul Quinn",68,139,84,1
23453,"Paul Rachubka",68,335,1,1
24728,"Paul Robinson",74,130,109,1
30622,"Paul Robinson",86,426,140,1
25005,"Paul Scharner",77,154,123,2
30373,"Paul Scholes",86,169,76,1
520342,"Paul Seguin",62,54,2,1
24632,"Paul Stalteri",75,107,18,1
26618,"Paul Verhaegh",77,150,162,2
470412,"Paul Willis",55,50,11,1
231199,"Paul-Georges Ntep",79,47,47,1
195998,"Paul-Jose M'Poku",76,49,53,2
280970,"Paulao",58,40,4,1
45237,"Paulao",76,120,106,3
536526,"Paulin Puel",59,48,2,1
114971,"Paulinho",81,52,31,1
25766,"Paulinho",69,135,91,1
27613,"Paulinho",76,111,35,1
361377,"Paulinho",62,54,12,1
362665,"Paulinho",70,48,70,1
97463,"Paulinho",69,141,9,1
40681,"Paulo Andre",76,123,24,1
115488,"Paulo Arantes",62,38,12,1
25924,"Paulo Assuncao",79,157,92,1
24422,"Paulo Cesar",73,129,56,1
31103,"Paulo da Silva",79,148,50,2
325916,"Paulo Dybala",81,50,74,1
30856,"Paulo Ferreira",83,140,27,1
278285,"Paulo Gazzaniga",65,346,20,1
108807,"Paulo Henrique",72,121,34,2
522771,"Paulo Henrique",62,41,2,1
25374,"Paulo Jorge",71,139,1,1
34234,"Paulo Jorge",70,102,50,1
22125,"Paulo Lopes",74,367,34,1
39105,"Paulo Machado",75,145,103,1
46635,"Paulo Monteiro",70,39,33,1
193927,"Paulo Oliveira",80,52,89,1
158783,"Paulo Regula",69,137,20,1
32039,"Paulo Santos",71,351,30,1
25108,"Paulo Sergio",71,142,66,1
24807,"Paulo Sousa",69,136,9,1
150039,"Paulo Tavares",71,83,70,1
97515,"Paulo Vinicius",78,122,119,1
75578,"Paulus Arajuuri",70,105,41,1
209419,"Pavel Cmovs",66,51,40,1
212156,"Pavel Kaderabek",74,55,25,1
154911,"Pavel Komolov",61,89,18,1
10950,"Pavel Krmas",69,122,93,1
30725,"Pavel Nedved",88,163,28,1
34112,"Pavel Pardo",84,166,9,1
30138,"Pavel Pergl",65,48,27,1
41244,"Pavel Pogrebnyak",81,134,83,2
178196,"Pavel Sultes",68,126,38,1
98027,"Pavel Vidanov",65,45,64,1
107001,"Pavels Steinbors",66,331,47,1
16493,"Pavle Ninkov",71,62,76,1
106641,"Pavle Popara",60,44,2,1
176682,"Pavol Bajza",62,308,2,1
139779,"Pavol Cicman",62,54,18,1
72448,"Pavol Farkas",73,44,2,1
12374,"Pavol Stano",66,122,179,1
23463,"Pawel Abbott",67,128,9,1
357302,"Pawel Baranowski",62,58,34,1
30978,"Pawel Brozek",76,114,122,2
406505,"Pawel Dawidowicz",65,50,25,1
36641,"Pawel Golanski",70,61,118,1
480964,"Pawel Jaroszynski",60,55,31,1
13345,"Pawel Kieszek",75,374,143,2
465797,"Pawel Moskwik",62,55,10,1
275765,"Pawel Oleksy",64,65,60,1
212377,"Pawel Olkowski",75,63,110,2
13327,"Pawel Sasin",64,125,41,1
69258,"Pawel Sobolewski",68,140,134,1
385273,"Pawel Stolarski",63,53,19,1
13513,"Pawel Strak",70,87,45,1
158582,"Pawel Wojciechowski",65,119,4,2
206695,"Pawel Wszolek",72,56,69,2
522276,"Pawel Zielinski",65,58,51,1
363906,"Pecks",67,63,39,1
489710,"Pedrao",70,55,19,1
114724,"Pedrinho",71,127,95,2
11746,"Pedro Alves",66,329,2,1
291635,"Pedro Bigas",73,62,61,1
150769,"Pedro Botelho",73,132,25,2
680031,"Pedro Chirivella",57,61,1,1
186677,"Pedro Coronas",66,50,19,1
40180,"Pedro Correia",65,59,14,1
43284,"Pedro Costa",62,139,31,1
32546,"Pedro da Silva Moutinho,28",65,117,27,2
40965,"Pedro Emanuel",75,123,3,1
304856,"Pedro Henrique",75,57,75,2
6824,"Pedro Kamata",72,128,1,1
358221,"Pedro Lemos",59,44,1,1
75192,"Pedro Leon",80,158,168,1
37597,"Pedro Lopez",75,145,147,1
163919,"Pedro Mba Obiang",74,36,99,2
154264,"Pedro Mendes",73,49,51,3
30585,"Pedro Mendes",79,152,68,2
566379,"Pedro Monteiro",65,49,2,1
50473,"Pedro Morales",77,47,13,1
11849,"Pedro Moreira",69,63,52,1
185701,"Pedro Moreira",66,55,60,1
40668,"Pedro Mosquera",78,124,82,1
35638,"Pedro Munitis",82,154,109,1
570835,"Pedro Nuno",65,57,13,1
28468,"Pedro Oldoni",71,129,11,2
201918,"Pedro Orfila Artime",67,122,10,1
34551,"Pedro Pele Monteiro",66,123,7,2
660010,"Pedro Pereira",65,48,7,1
96854,"Pedro Pereira",64,44,12,1
29036,"Pedro Queiros",68,38,115,1
